Date,Symbol,Close
2024-02-28,ABT,118.8271484375
2024-02-29,ABT,117.43150329589844
2024-03-01,ABT,117.41171264648438
2024-03-04,ABT,118.81725311279297
2024-03-05,ABT,117.27313995361328
2024-03-06,ABT,118.12438201904297
2024-03-07,ABT,119.68828582763672
2024-03-08,ABT,119.72787475585938
2024-03-11,ABT,118.9657211303711
2024-03-12,ABT,119.52991485595703
2024-03-13,ABT,118.93602752685547
2024-03-14,ABT,117.63937377929688
2024-03-15,ABT,114.31359100341797
2024-03-18,ABT,111.29467010498047
2024-03-19,ABT,112.00733184814453
2024-03-20,ABT,110.36424255371094
2024-03-21,ABT,110.37413787841797
2024-03-22,ABT,109.44371032714844
2024-03-25,ABT,108.88941955566406
2024-03-26,ABT,110.36424255371094
2024-03-27,ABT,112.3240737915039
2024-03-28,ABT,112.50224304199219
2024-01-02,ABBV,155.4150390625
2024-01-03,ABBV,156.0373992919922
2024-01-04,ABBV,157.0098419189453
2024-01-05,ABBV,157.6710968017578
2024-01-08,ABBV,156.98065185546875
2024-01-09,ABBV,157.83641052246094
2024-01-10,ABBV,160.3452911376953
2024-01-11,ABBV,159.26588439941406
2024-01-12,ABBV,159.4327850341797
2024-01-16,ABBV,158.5295867919922
2024-01-17,ABBV,159.079345703125
2024-01-18,ABBV,160.31634521484375
2024-01-19,ABBV,161.75949096679688
2024-01-22,ABBV,162.36814880371094
2024-01-23,ABBV,164.43960571289062
2024-01-24,ABBV,161.2195281982422
2024-01-25,ABBV,162.1129150390625
2024-01-26,ABBV,161.39622497558594
2024-01-29,ABBV,160.91519165039062
2024-01-30,ABBV,161.90673828125
2024-01-31,ABBV,161.39622497558594
2024-02-01,ABBV,164.5279541015625
2024-02-02,ABBV,165.58822631835938
2024-02-05,ABBV,168.1309051513672
2024-02-06,ABBV,170.12380981445312
2024-02-07,ABBV,171.81239318847656
2024-02-08,ABBV,171.59640502929688
2024-02-09,ABBV,170.89938354492188
2024-02-12,ABBV,169.9078369140625
2024-02-13,ABBV,170.12380981445312
2024-02-14,ABBV,171.233154296875
2024-02-15,ABBV,173.363525390625
2024-02-16,ABBV,174.24708557128906
2024-02-20,ABBV,172.5388641357422
2024-02-21,ABBV,171.9400177001953
2024-02-22,ABBV,173.52059936523438
2024-02-23,ABBV,174.8361053466797
2024-02-26,ABBV,175.54295349121094
2024-02-27,ABBV,175.71966552734375
2024-02-28,ABBV,174.7477569580078
2024-02-29,ABBV,172.83338928222656
2024-03-01,ABBV,175.64114379882812
2024-03-04,ABBV,173.81512451171875
2024-03-05,ABBV,175.88656616210938
2024-03-06,ABBV,177.75184631347656
2024-03-07,ABBV,177.27081298828125
2024-03-08,ABBV,175.5822296142578
2024-03-11,ABBV,176.3479766845703
2024-03-12,ABBV,177.61441040039062
2024-03-13,ABBV,176.5737762451172
2024-03-14,ABBV,177.8892822265625
2024-03-15,ABBV,174.62994384765625
2024-03-18,ABBV,175.2288055419922
2024-03-19,ABBV,176.37742614746094
2024-03-20,ABBV,173.04937744140625
2024-03-21,ABBV,174.25689697265625
2024-03-22,ABBV,175.1895294189453
2024-03-25,ABBV,175.26806640625
2024-03-26,ABBV,175.916015625
2024-03-27,ABBV,177.05484008789062
2024-03-28,ABBV,178.77284240722656
2024-01-02,ACN,342.82110595703125
2024-01-03,ACN,333.9274597167969
2024-01-04,ACN,333.1072692871094
2024-01-05,ACN,332.6427917480469
2024-01-08,ACN,336.3287658691406
2024-01-09,ACN,338.70037841796875
2024-01-10,ACN,341.2498474121094
2024-01-11,ACN,343.8587341308594
2024-01-12,ACN,352.1199035644531
2024-01-16,ACN,350.370849609375
2024-01-17,ACN,350.74774169921875
2024-01-18,ACN,356.59930419921875
2024-01-19,ACN,360.9136047363281
2024-01-22,ACN,364.1964416503906
2024-01-23,ACN,366.8246765136719
2024-01-24,ACN,365.87255859375
2024-01-25,ACN,368.88763427734375
2024-01-26,ACN,368.0247802734375
2024-01-29,ACN,370.28607177734375
2024-01-30,ACN,368.25286865234375
2024-01-31,ACN,360.893798828125
2024-02-01,ACN,367.8660888671875
2024-02-02,ACN,369.88934326171875
2024-02-05,ACN,367.3007507324219
2024-02-06,ACN,361.7070617675781
2024-02-07,ACN,363.64105224609375
2024-02-08,ACN,365.4560241699219
2024-02-09,ACN,368.6198425292969
2024-02-12,ACN,364.4146423339844
2024-02-13,ACN,359.8325500488281
2024-02-14,ACN,367.9355163574219
2024-02-15,ACN,368.4611511230469
2024-02-16,ACN,366.44781494140625
2024-02-20,ACN,359.9714050292969
2024-02-21,ACN,357.9481506347656
2024-02-22,ACN,368.2628173828125
2024-02-23,ACN,374.2234802246094
2024-02-26,ACN,374.3821716308594
2024-02-27,ACN,374.8086242675781
2024-02-28,ACN,374.9276428222656
2024-02-29,ACN,371.7043151855469
2024-03-01,ACN,377.86334228515625
2024-03-04,ACN,380.5610046386719
2024-03-05,ACN,373.787109375
2024-03-06,ACN,377.70465087890625
2024-03-07,ACN,383.7347717285156
2024-03-08,ACN,375.0665283203125
2024-03-11,ACN,370.1571044921875
2024-03-12,ACN,377.3575744628906
2024-03-13,ACN,375.6119689941406
2024-03-14,ACN,375.1061706542969
2024-03-15,ACN,371.52581787109375
2024-03-18,ACN,369.6116638183594
2024-03-19,ACN,374.97723388671875
2024-03-20,ACN,377.31787109375
2024-03-21,ACN,342.1984558105469
2024-03-22,ACN,334.7302551269531
2024-03-25,ACN,331.0804748535156
2024-03-26,ACN,333.62939453125
2024-03-27,ACN,338.14202880859375
2024-03-28,ACN,343.7654724121094
2024-01-02,ADM,71.49396514892578
2024-01-03,ADM,71.8575210571289
2024-01-04,ADM,70.50153350830078
2024-01-05,ADM,69.57788848876953
2024-01-08,ADM,69.82353210449219
2024-01-09,ADM,69.44032287597656
2024-01-10,ADM,68.12364196777344
2024-01-11,ADM,68.2612075805664
2024-01-12,ADM,68.3496322631836
2024-01-16,ADM,67.89763641357422
2024-01-17,ADM,67.72077941894531
2024-01-18,ADM,67.54390716552734
2024-01-19,ADM,67.00347900390625
2024-01-22,ADM,50.79057693481445
2024-01-23,ADM,51.39979553222656
2024-01-24,ADM,51.714229583740234
2024-01-25,ADM,50.48597717285156
2024-01-26,ADM,51.14431381225586
2024-01-29,ADM,53.98402786254883
2024-01-30,ADM,55.02558517456055
2024-01-31,ADM,54.61289596557617
2024-02-01,ADM,55.772361755371094
2024-02-02,ADM,54.720977783203125
2024-02-05,ADM,52.038482666015625
2024-02-06,ADM,52.441349029541016
2024-02-07,ADM,52.45126724243164
2024-02-08,ADM,52.272727966308594
2024-02-09,ADM,52.61988830566406
2024-02-12,ADM,53.30429458618164
2024-02-13,ADM,52.044593811035156
2024-02-14,ADM,52.838104248046875
2024-02-15,ADM,53.86967468261719
2024-02-16,ADM,53.21502685546875
2024-02-20,ADM,52.9670524597168
2024-02-21,ADM,53.46299743652344
2024-02-22,ADM,53.264617919921875
2024-02-23,ADM,53.01664733886719
2024-02-26,ADM,52.738914489746094
2024-02-27,ADM,52.361995697021484
2024-02-28,ADM,52.5802116394043
2024-02-29,ADM,52.67940139770508
2024-03-01,ADM,53.80024337768555
2024-03-04,ADM,52.78851318359375
2024-03-05,ADM,53.02656173706055
2024-03-06,ADM,53.71097183227539
2024-03-07,ADM,53.810157775878906
2024-03-08,ADM,54.36561965942383
2024-03-11,ADM,54.46480941772461
2024-03-12,ADM,56.607295989990234
2024-03-13,ADM,57.79756546020508
2024-03-14,ADM,57.73805236816406
2024-03-15,ADM,58.82913589477539
2024-03-18,ADM,59.92021560668945
2024-03-19,ADM,60.535186767578125
2024-03-20,ADM,60.81291961669922
2024-03-21,ADM,61.96351623535156
2024-03-22,ADM,61.4973258972168
2024-03-25,ADM,62.00318908691406
2024-03-26,ADM,61.318782806396484
2024-03-27,ADM,62.47930145263672
2024-03-28,ADM,62.300758361816406
2024-01-02,ADBE,580.0700073242188
2024-01-03,ADBE,571.7899780273438
2024-01-04,ADBE,567.0499877929688
2024-01-05,ADBE,564.5999755859375
2024-01-08,ADBE,580.5499877929688
2024-01-09,ADBE,586.2000122070312
2024-01-10,ADBE,591.030029296875
2024-01-11,ADBE,597.489990234375
2024-01-12,ADBE,596.5399780273438
2024-01-16,ADBE,597.6799926757812
2024-01-17,ADBE,596.0999755859375
2024-01-18,ADBE,593.7000122070312
2024-01-19,ADBE,611.5499877929688
2024-01-22,ADBE,603.5900268554688
2024-01-23,ADBE,597.1799926757812
2024-01-24,ADBE,606.47998046875
2024-01-25,ADBE,622.5800170898438
2024-01-26,ADBE,613.9299926757812
2024-01-29,ADBE,630.22998046875
2024-01-30,ADBE,627.9600219726562
2024-01-31,ADBE,617.780029296875
2024-02-01,ADBE,627.9099731445312
2024-02-02,ADBE,634.760009765625
2024-02-05,ADBE,630.5
2024-02-06,ADBE,607.1400146484375
2024-02-07,ADBE,615.8499755859375
2024-02-08,ADBE,615.8599853515625
2024-02-09,ADBE,627.2100219726562
2024-02-12,ADBE,611.8400268554688
2024-02-13,ADBE,601.8900146484375
2024-02-14,ADBE,604.6599731445312
2024-02-15,ADBE,590.4400024414062
2024-02-16,ADBE,546.6599731445312
2024-02-20,ADBE,541.9099731445312
2024-02-21,ADBE,538.52001953125
2024-02-22,ADBE,537.5700073242188
2024-02-23,ADBE,553.4400024414062
2024-02-26,ADBE,560.47998046875
2024-02-27,ADBE,552.489990234375
2024-02-28,ADBE,551.8200073242188
2024-02-29,ADBE,560.280029296875
2024-03-01,ADBE,570.9299926757812
2024-03-04,ADBE,567.9400024414062
2024-03-05,ADBE,544.8400268554688
2024-03-06,ADBE,543.0900268554688
2024-03-07,ADBE,556.0399780273438
2024-03-08,ADBE,551.6900024414062
2024-03-11,ADBE,560.4199829101562
2024-03-12,ADBE,579.1400146484375
2024-03-13,ADBE,573.5499877929688
2024-03-14,ADBE,570.4500122070312
2024-03-15,ADBE,492.4599914550781
2024-03-18,ADBE,513.8599853515625
2024-03-19,ADBE,521.1900024414062
2024-03-20,ADBE,519.1400146484375
2024-03-21,ADBE,511.25
2024-03-22,ADBE,499.5199890136719
2024-03-25,ADBE,507.2300109863281
2024-03-26,ADBE,507.6000061035156
2024-03-27,ADBE,504.3999938964844
2024-03-28,ADBE,504.6000061035156
2024-01-02,ADP,230.749267578125
2024-01-03,ADP,229.8496856689453
2024-01-04,ADP,230.9865264892578
2024-01-05,ADP,232.51878356933594
2024-01-08,ADP,234.05104064941406
2024-01-09,ADP,232.52867126464844
2024-01-10,ADP,232.5978546142578
2024-01-11,ADP,232.6472930908203
2024-01-12,ADP,233.2503204345703
2024-01-16,ADP,232.58798217773438
2024-01-17,ADP,232.69671630859375
2024-01-18,ADP,233.3788299560547
2024-01-19,ADP,235.51412963867188
2024-01-22,ADP,236.6608428955078
2024-01-23,ADP,237.60986328125
2024-01-24,ADP,235.71182250976562
2024-01-25,ADP,234.01150512695312
2024-01-26,ADP,233.3986053466797
2024-01-29,ADP,234.9901885986328
2024-01-30,ADP,235.860107421875
2024-01-31,ADP,242.9678497314453
2024-02-01,ADP,244.25296020507812
2024-02-02,ADP,245.96316528320312
2024-02-05,ADP,245.43923950195312
2024-02-06,ADP,247.94027709960938
2024-02-07,ADP,247.40647888183594
2024-02-08,ADP,248.20721435546875
2024-02-09,ADP,247.1296844482422
2024-02-12,ADP,247.20877075195312
2024-02-13,ADP,246.7342529296875
2024-02-14,ADP,248.02926635742188
2024-02-15,ADP,249.16610717773438
2024-02-16,ADP,250.07557678222656
2024-02-20,ADP,250.04592895507812
2024-02-21,ADP,251.01470947265625
2024-02-22,ADP,251.8450927734375
2024-02-23,ADP,252.94239807128906
2024-02-26,ADP,250.64894104003906
2024-02-27,ADP,248.4345703125
2024-02-28,ADP,248.68170166015625
2024-02-29,ADP,248.2566375732422
2024-03-01,ADP,246.83311462402344
2024-03-04,ADP,243.38304138183594
2024-03-05,ADP,241.20822143554688
2024-03-06,ADP,240.970947265625
2024-03-07,ADP,242.85011291503906
2024-03-08,ADP,241.01071166992188
2024-03-11,ADP,242.6910400390625
2024-03-12,ADP,243.26771545410156
2024-03-13,ADP,242.8103485107422
2024-03-14,ADP,241.85585021972656
2024-03-15,ADP,240.70249938964844
2024-03-18,ADP,240.46388244628906
2024-03-19,ADP,242.73080444335938
2024-03-20,ADP,246.30023193359375
2024-03-21,ADP,247.52317810058594
2024-03-22,ADP,246.19085693359375
2024-03-25,ADP,242.80039978027344
2024-03-26,ADP,243.66542053222656
2024-03-27,ADP,246.90673828125
2024-03-28,ADP,248.30865478515625
2024-01-02,AAP,61.249088287353516
2024-01-03,AAP,60.309837341308594
2024-01-04,AAP,59.80561065673828
2024-01-05,AAP,60.823951721191406
2024-01-08,AAP,61.20954132080078
2024-01-09,AAP,60.6954231262207
2024-01-10,AAP,60.290061950683594
2024-01-11,AAP,61.97774887084961
2024-01-12,AAP,60.855934143066406
2024-01-16,AAP,60.9552116394043
2024-01-17,AAP,60.59782028198242
2024-01-18,AAP,61.719635009765625
2024-01-19,AAP,63.288185119628906
2024-01-22,AAP,64.96595001220703
2024-01-23,AAP,65.60131072998047
2024-01-24,AAP,64.96595001220703
2024-01-25,AAP,65.65094757080078
2024-01-26,AAP,65.77007293701172
2024-01-29,AAP,66.47493743896484
2024-01-30,AAP,66.76283264160156
2024-01-31,AAP,66.36573028564453
2024-02-01,AAP,68.73841094970703
2024-02-02,AAP,67.2989273071289
2024-02-05,AAP,64.65818786621094
2024-02-06,AAP,65.88921356201172
2024-02-07,AAP,65.6112289428711
2024-02-08,AAP,63.67536163330078
2024-02-09,AAP,62.84144973754883
2024-02-12,AAP,65.57152557373047
2024-02-13,AAP,63.963260650634766
2024-02-14,AAP,63.794498443603516
2024-02-15,AAP,64.18167114257812
2024-02-16,AAP,64.0228271484375
2024-02-20,AAP,61.362239837646484
2024-02-21,AAP,60.72687530517578
2024-02-22,AAP,60.2503547668457
2024-02-23,AAP,60.65738296508789
2024-02-26,AAP,59.902889251708984
2024-02-27,AAP,64.28094482421875
2024-02-28,AAP,65.9388427734375
2024-02-29,AAP,67.05073547363281
2024-03-01,AAP,68.7582778930664
2024-03-04,AAP,69.15538024902344
2024-03-05,AAP,72.13365173339844
2024-03-06,AAP,71.379150390625
2024-03-07,AAP,73.14625549316406
2024-03-08,AAP,72.55059814453125
2024-03-11,AAP,75.22110748291016
2024-03-12,AAP,77.91148376464844
2024-03-13,AAP,79.33113098144531
2024-03-14,AAP,78.9538803100586
2024-03-15,AAP,81.17764282226562
2024-03-18,AAP,83.58012390136719
2024-03-19,AAP,83.22272491455078
2024-03-20,AAP,84.22540283203125
2024-03-21,AAP,85.82374572753906
2024-03-22,AAP,85.13874816894531
2024-03-25,AAP,83.63967895507812
2024-03-26,AAP,83.63967895507812
2024-03-27,AAP,84.70193481445312
2024-03-28,AAP,84.47359466552734
2024-01-02,AES,18.957412719726562
2024-01-03,AES,18.555522918701172
2024-01-04,AES,18.49671173095703
2024-01-05,AES,18.4280948638916
2024-01-08,AES,18.692752838134766
2024-01-09,AES,18.486907958984375
2024-01-10,AES,18.50650978088379
2024-01-11,AES,17.67332649230957
2024-01-12,AES,18.07521629333496
2024-01-16,AES,17.536096572875977
2024-01-17,AES,17.055789947509766
2024-01-18,AES,17.036184310913086
2024-01-19,AES,16.555879592895508
2024-01-22,AES,16.448057174682617
2024-01-23,AES,16.477460861206055
2024-01-24,AES,16.173593521118164
2024-01-25,AES,16.79113006591797
2024-01-26,AES,16.81073570251465
2024-01-29,AES,16.93816375732422
2024-01-30,AES,16.634294509887695
2024-01-31,AES,16.518430709838867
2024-02-01,AES,16.9937801361084
2024-02-02,AES,16.85513687133789
2024-02-05,AES,16.35007667541504
2024-02-06,AES,16.340173721313477
2024-02-07,AES,16.161916732788086
2024-02-08,AES,16.043079376220703
2024-02-09,AES,16.300559997558594
2024-02-12,AES,16.71649169921875
2024-02-13,AES,15.845016479492188
2024-02-14,AES,15.983659744262695
2024-02-15,AES,16.617462158203125
2024-02-16,AES,16.607559204101562
2024-02-20,AES,16.260948181152344
2024-02-21,AES,16.38968849182129
2024-02-22,AES,15.845016479492188
2024-02-23,AES,15.845016479492188
2024-02-26,AES,15.399375915527344
2024-02-27,AES,14.953734397888184
2024-02-28,AES,14.914122581481934
2024-02-29,AES,15.052765846252441
2024-03-01,AES,15.320150375366211
2024-03-04,AES,15.914338111877441
2024-03-05,AES,15.993562698364258
2024-03-06,AES,16.062885284423828
2024-03-07,AES,16.00346565246582
2024-03-08,AES,16.092594146728516
2024-03-11,AES,16.231237411499023
2024-03-12,AES,15.78559684753418
2024-03-13,AES,15.597437858581543
2024-03-14,AES,14.884411811828613
2024-03-15,AES,14.864605903625488
2024-03-18,AES,14.735865592956543
2024-03-19,AES,15.389472007751465
2024-03-20,AES,15.389472007751465
2024-03-21,AES,15.607341766357422
2024-03-22,AES,16.082691192626953
2024-03-25,AES,16.290658950805664
2024-03-26,AES,16.478816986083984
2024-03-27,AES,17.082908630371094
2024-03-28,AES,17.75632095336914
2024-01-02,AFL,82.2835693359375
2024-01-03,AFL,82.19464874267578
2024-01-04,AFL,81.31529235839844
2024-01-05,AFL,81.73027038574219
2024-01-08,AFL,81.87847900390625
2024-01-09,AFL,79.58623504638672
2024-01-10,AFL,81.6512222290039
2024-01-11,AFL,81.70063018798828
2024-01-12,AFL,81.7500228881836
2024-01-16,AFL,81.54254150390625
2024-01-17,AFL,81.83895111083984
2024-01-18,AFL,82.609619140625
2024-01-19,AFL,83.36052703857422
2024-01-22,AFL,83.48896789550781
2024-01-23,AFL,83.62730407714844
2024-01-24,AFL,83.98298645019531
2024-01-25,AFL,83.87430572509766
2024-01-26,AFL,84.2892837524414
2024-01-29,AFL,83.57789611816406
2024-01-30,AFL,84.70426177978516
2024-01-31,AFL,83.33088684082031
2024-02-01,AFL,75.28827667236328
2024-02-02,AFL,75.90086364746094
2024-02-05,AFL,75.4167251586914
2024-02-06,AFL,75.99966430664062
2024-02-07,AFL,77.8868179321289
2024-02-08,AFL,77.17543029785156
2024-02-09,AFL,77.29399108886719
2024-02-12,AFL,77.57064819335938
2024-02-13,AFL,77.12602233886719
2024-02-14,AFL,77.9757308959961
2024-02-15,AFL,79.21077728271484
2024-02-16,AFL,78.43022918701172
2024-02-20,AFL,78.33080291748047
2024-02-21,AFL,78.80806732177734
2024-02-22,AFL,79.19584655761719
2024-02-23,AFL,79.9515151977539
2024-02-26,AFL,79.24555206298828
2024-02-27,AFL,79.75264739990234
2024-02-28,AFL,80.10065460205078
2024-02-29,AFL,80.27962493896484
2024-03-01,AFL,79.97139739990234
2024-03-04,AFL,79.28533172607422
2024-03-05,AFL,80.3691177368164
2024-03-06,AFL,81.69153594970703
2024-03-07,AFL,81.82079315185547
2024-03-08,AFL,81.64181518554688
2024-03-11,AFL,82.69577026367188
2024-03-12,AFL,82.46708679199219
2024-03-13,AFL,83.32218170166016
2024-03-14,AFL,83.09349060058594
2024-03-15,AFL,83.88893127441406
2024-03-18,AFL,84.00824737548828
2024-03-19,AFL,83.85910034179688
2024-03-20,AFL,84.49545288085938
2024-03-21,AFL,84.53522491455078
2024-03-22,AFL,83.68013000488281
2024-03-25,AFL,84.326416015625
2024-03-26,AFL,84.46562194824219
2024-03-27,AFL,85.13180541992188
2024-03-28,AFL,85.37043762207031
2024-01-02,A,138.26834106445312
2024-01-03,A,130.70469665527344
2024-01-04,A,130.5452423095703
2024-01-05,A,130.10678100585938
2024-01-08,A,132.9169921875
2024-01-09,A,130.22634887695312
2024-01-10,A,130.6349334716797
2024-01-11,A,129.22982788085938
2024-01-12,A,130.0868377685547
2024-01-16,A,130.07687377929688
2024-01-17,A,127.67524719238281
2024-01-18,A,130.00714111328125
2024-01-19,A,130.76449584960938
2024-01-22,A,132.08987426757812
2024-01-23,A,131.18304443359375
2024-01-24,A,129.32948303222656
2024-01-25,A,129.42913818359375
2024-01-26,A,130.53529357910156
2024-01-29,A,132.368896484375
2024-01-30,A,133.81385803222656
2024-01-31,A,129.6483917236328
2024-02-01,A,132.588134765625
2024-02-02,A,132.50840759277344
2024-02-05,A,132.3589324951172
2024-02-06,A,135.3883819580078
2024-02-07,A,132.32904052734375
2024-02-08,A,133.6046142578125
2024-02-09,A,132.8771209716797
2024-02-12,A,131.85069274902344
2024-02-13,A,129.30955505371094
2024-02-14,A,131.7809600830078
2024-02-15,A,134.28224182128906
2024-02-16,A,134.37191772460938
2024-02-20,A,133.67434692382812
2024-02-21,A,134.8602294921875
2024-02-22,A,131.56170654296875
2024-02-23,A,131.57167053222656
2024-02-26,A,131.03355407714844
2024-02-27,A,132.08987426757812
2024-02-28,A,136.53439331054688
2024-02-29,A,136.8831787109375
2024-03-01,A,138.5772705078125
2024-03-04,A,142.36407470703125
2024-03-05,A,143.8489227294922
2024-03-06,A,145.71243286132812
2024-03-07,A,148.79168701171875
2024-03-08,A,147.356689453125
2024-03-11,A,146.77870178222656
2024-03-12,A,147.32679748535156
2024-03-13,A,147.30686950683594
2024-03-14,A,144.7059326171875
2024-03-15,A,146.96804809570312
2024-03-18,A,145.58285522460938
2024-03-19,A,146.8783721923828
2024-03-20,A,146.76873779296875
2024-03-21,A,148.2236785888672
2024-03-22,A,146.93814086914062
2024-03-25,A,145.05471801757812
2024-03-26,A,143.90870666503906
2024-03-27,A,146.85842895507812
2024-03-28,A,145.0048828125
2024-01-02,APD,269.61676025390625
2024-01-03,APD,267.0435485839844
2024-01-04,APD,266.442138671875
2024-01-05,APD,266.3435363769531
2024-01-08,APD,268.99566650390625
2024-01-09,APD,264.31256103515625
2024-01-10,APD,263.198486328125
2024-01-11,APD,260.8619079589844
2024-01-12,APD,260.40838623046875
2024-01-16,APD,256.7802429199219
